Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_B09001_001,SE_B09001_002,SE_B09001_003,SE_B09001_004,SE_B09001_005,SE_B09001_006,SE_B09001_007,SE_B09001_008,SE_A09003_001,SE_A07001_001,SE_A07001_002,SE_A07001_003,SE_A07001_004,SE_A07001_005,SE_A07001_006,SE_A07001_007,SE_A07001_008,SE_A07001_009,SE_A07001_010,SE_A07001_011,SE_A07001_012,SE_A07001_013,SE_A07001_014,SE_A07001_015,SE_A07001_016,SE_A07001_017,SE_A07001_018,SE_A07001_019,SE_A07001_020,SE_A07001_021,SE_A07001_022,SE_A07001_023,SE_A07001_024,SE_A07001_025,SE_A07001_026,SE_A07001_027,SE_A07001_028,SE_A07001_029,SE_A07001_030,SE_A07001_031,SE_A07001_032,SE_A07001_033,SE_A07001_034,SE_A07001_035,SE_A07001_036,SE_A07001_037,SE_A07001_038,SE_A07001_039,SE_A07001_040,SE_A07001_041,SE_A07001_042,SE_A07001_043,SE_A07001_044,SE_A07001_045,SE_A07001_046,SE_A07001_047,SE_A07001_048,SE_A07001_049,SE_A07001_050,SE_A07001_051,SE_A07001_052,SE_A07001_053,SE_A07001_054,SE_A07001_055,SE_A07001_056,SE_A07001_057,SE_A07001_058,SE_A07001_059,SE_A07001_060,SE_A07001_061,SE_A07001_062,SE_A07001_063,SE_A07001_064,SE_A07001_065,SE_A07001_066,SE_A07001_067,SE_A07001_068,SE_A07001_069,SE_A07001_070,SE_A07001_071,SE_A07001_072,SE_A07001_073,SE_A07001_074,SE_A07001_075,SE_A07001_076,SE_A07001_077,SE_A07001_078,SE_A07001_079,SE_A07001_080,SE_A07001_081,SE_A07001_082,SE_A07001_083,SE_A07001_084,SE_A07001_085,SE_A07001_086,SE_A07001_087,SE_A07001_088,SE_A07001_089,SE_A07001_090,SE_A07001_091,SE_A07001_092,SE_A07001_093,SE_A07001_094,SE_A07001_095,SE_A07001_096,SE_A07001_097,SE_A07001_098,SE_A07001_099,SE_A07001_100,SE_A07001_101,SE_A07001_102,SE_A07001_103,SE_A07001_104,SE_A07001_105,SE_A07001_106,SE_A07001_107,SE_A07001_108,SE_A07001_109,SE_A07001_110,SE_A07001_111,SE_A07001_112,SE_A07001_113,SE_A07001_114,SE_A07001_115,SE_A07001_116,SE_A07001_117,SE_A07001_118,SE_A07001_119,SE_A07001_120,SE_A07001_121,SE_A07001_122,SE_A07001_123
"0146740","32000US0146740","Valley, AL Micro Area; Alabama","Valley, Alabama","AL","320","00","ACSSF","0010669",,,,,"01",,,,,,,,,,,,,,"46740",,,,,,,,,,,,,,,,,,,,,,,,,,,,34375,34375,2009,2146,2270,1451,2759,3989,4407,5023,4643,3055,1919,704,23740,6119,8634,6485,1593,690,152,67,35156,43960,23901,,50128,,90756,25102,30038,44691,12834,1210,4776,2482,2507,1076,492,291,24,394,64,3,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,58,0,0,0,0,0,58,0,0,0,0,0,135,54,0,0,0,0,15,39,0,0,0,0,0,0,0,0,81,0,0,0,66,5,10,0,0,0,0,0,0,0,0,0,0,30,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,148,148,11,0,0,0,0,8,3,0,103,98,0,0,5,0,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0
"0211260","32000US0211260","Anchorage, AK Metro Area; Alaska","Anchorage, Alaska","AK","320","00","ACSSF","0003676",,,,,"02",,,,,,,,,,,,,,"11260",,,,,,,,,,,,,,,,,,,,,,,,,,,,374207,374207,27976,26155,28225,17494,40005,54623,51681,58681,41897,17315,8042,2113,234352,18443,58755,87608,45489,16540,4928,2589,81125,86755,63312,53254,67752,62885,64432,57528,65219,87370,177240,29324,71757,36563,18047,10656,7551,3342,21,29487,5448,1082,618,97,418,103,93,371,1399,82,125,944,58,190,131,23,61,15,32,0,2830,23,115,57,295,35,858,901,70,30,446,6,15590,4565,863,513,116,234,533,3133,36,478,0,21,177,71,135,74,10205,93,49,1109,7227,1121,476,130,342,14,201,28,3,18,0,78,0,890,206,51,0,155,68,197,22,175,45,45,0,325,0,0,239,86,49,915,247,159,88,668,6644,5084,1437,9,53,926,40,72,30,307,2441,1796,5,110,263,120,40,76,31,1206,22,27,211,95,316,38,0,296,10,76,115,1560,1560,0
"0221820","32000US0221820","Fairbanks, AK Metro Area; Alaska","Fairbanks, Alaska","AK","320","00","ACSSF","0003677",,,,,"02",,,,,,,,,,,,,,"21820",,,,,,,,,,,,,,,,,,,,,,,,,,,,96161,96161,7732,6882,6232,3967,13279,15564,12651,13439,10382,3972,1662,399,58069,4059,15289,22632,9714,3925,933,1517,75282,78197,73063,52758,88394,91323,52656,60184,60959,78588,46190,9304,18182,10762,4920,1947,547,528,18,5102,1443,276,106,47,55,4,130,40,586,0,37,375,78,96,43,0,31,0,12,0,538,0,0,0,115,10,269,99,0,7,38,0,2032,689,185,121,5,59,162,342,0,289,0,0,216,15,58,0,1038,0,0,0,923,43,52,20,16,0,0,5,0,11,0,0,0,115,50,0,50,0,4,3,0,3,50,50,0,8,0,0,8,0,0,95,66,48,18,29,1417,1116,256,0,0,133,89,13,0,21,581,534,0,9,0,8,0,30,0,279,107,0,62,0,82,0,0,28,0,0,0,301,301,0
"0227940","32000US0227940","Juneau, AK Micro Area; Alaska","Juneau, Alaska","AK","320","00","ACSSF","0003678",,,,,"02",,,,,,,,,,,,,,"27940",,,,,,,,,,,,,,,,,,,,,,,,,,,,31244,31244,1955,2018,2023,1408,2865,4122,4462,5513,4424,1575,614,265,20975,859,4796,7689,4780,1956,658,237,84614,91177,66049,53092,82976,77240,78417,68571,77670,91911,16673,4737,7290,3068,1013,272,73,220,15,1875,254,67,50,30,20,0,0,17,126,7,9,47,44,19,14,0,0,0,8,6,47,0,11,12,0,0,24,0,0,0,0,0,1176,411,116,114,0,2,57,238,0,82,0,0,15,4,0,63,683,0,6,0,615,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,39,32,7,44,362,276,31,0,31,0,0,0,0,0,193,193,0,0,0,0,0,0,0,52,0,0,0,33,16,0,0,0,3,0,0,86,86,0
"0228540","32000US0228540","Ketchikan, AK Micro Area; Alaska","Ketchikan, Alaska","AK","320","00","ACSSF","0003679",,,,,"02",,,,,,,,,,,,,,"28540",,,,,,,,,,,,,,,,,,,,,,,,,,,,13417,13417,832,979,817,599,1198,1749,1819,2267,1876,767,439,75,8992,628,2825,3324,1561,529,86,39,62526,72398,,50093,69087,,55980,28774,55559,73038,6110,2279,2146,951,596,90,29,19,13,955,240,23,23,0,20,3,0,0,30,0,0,20,10,0,11,0,0,11,0,0,176,0,0,2,62,51,6,8,0,42,5,0,591,21,16,16,0,0,5,0,0,46,0,0,46,0,0,0,520,0,0,0,518,0,2,0,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,24,24,0,0,99,49,0,0,0,0,0,0,0,0,20,6,0,0,0,0,8,6,0,29,0,0,0,0,0,0,0,23,0,0,6,50,50,0
"0228980","32000US0228980","Kodiak, AK Micro Area; Alaska","Kodiak, Alaska","AK","320","00","ACSSF","0003680",,,,,"02",,,,,,,,,,,,,,"28980",,,,,,,,,,,,,,,,,,,,,,,,,,,,13488,13488,1163,914,1145,685,1583,1727,1983,1983,1442,575,144,144,7998,707,1922,3406,1417,358,87,101,72447,78334,164909,44989,65927,,53319,73770,49835,79611,6585,3571,2119,552,213,35,60,35,10,2050,140,92,0,0,0,0,0,92,37,0,0,37,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,8,0,1720,43,17,0,17,0,21,5,0,4,0,0,0,0,0,4,1673,0,0,0,1525,33,95,20,0,0,0,0,0,0,0,0,0,11,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,179,149,0,0,0,0,0,0,0,0,149,51,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0
"0422380","32000US0422380","Flagstaff, AZ Metro Area; Arizona","Flagstaff, Arizona","AZ","320","00","ACSSF","0010644",,,,,"04",,,,,,,,,,,,,,"22380",,,,,,,,,,,,,,,,,,,,,,,,,,,,132978,132978,9038,8683,8320,5760,23827,17626,15554,17891,14642,7240,3258,1139,77350,10172,17342,25495,13961,7149,1107,2124,54194,59646,57062,41712,43691,38880,40421,53052,44671,60463,59998,17088,24717,8115,4424,2322,1885,1447,18,7834,1384,399,307,94,173,40,24,68,387,0,62,177,83,65,184,0,59,34,91,0,414,14,0,21,25,171,68,10,0,26,79,0,1385,599,416,382,31,3,26,157,0,324,0,0,253,28,9,34,425,0,0,0,216,71,84,54,37,10,27,0,0,0,0,0,0,61,11,0,0,11,0,1,1,0,28,28,0,21,0,0,0,21,0,90,33,21,12,57,4914,4479,56,0,16,0,0,40,0,0,4313,4250,23,0,29,11,0,0,0,110,0,0,14,0,8,0,0,88,0,0,0,435,435,0
"0429420","32000US0429420","Lake Havasu City-Kingman, AZ Metro Area; Arizona","Lake Havasu City-Kingman, Arizona","AZ","320","00","ACSSF","0010645",,,,,"04",,,,,,,,,,,,,,"29420",,,,,,,,,,,,,,,,,,,,,,,,,,,,200690,200690,11330,10965,12269,7515,13716,18621,20865,28590,31414,27608,13941,3856,144895,23321,49085,54813,12022,3780,1291,583,44317,44388,43800,38733,53354,49065,42892,40378,42915,44563,69629,15021,31018,11345,5405,3205,1954,1681,19,12695,2152,640,598,107,355,136,16,26,801,45,39,497,104,116,372,0,294,21,42,15,339,0,21,142,51,18,6,16,19,13,53,0,1672,562,124,106,0,18,169,269,0,264,0,0,41,55,149,19,573,0,5,0,319,70,168,11,254,192,0,35,22,0,0,5,19,75,8,0,0,8,0,0,0,0,0,0,0,14,0,0,0,14,53,81,23,23,0,58,8715,7354,144,0,33,13,0,48,50,0,6881,6415,0,227,188,13,16,22,0,329,48,37,0,0,11,145,0,54,20,14,0,1361,1361,0
"0435700","32000US0435700","Nogales, AZ Micro Area; Arizona","Nogales, Arizona","AZ","320","00","ACSSF","0010646",,,,,"04",,,,,,,,,,,,,,"35700",,,,,,,,,,,,,,,,,,,,,,,,,,,,46727,46727,3674,3724,4266,2761,4127,4821,5646,6315,5367,3547,1736,743,28175,8121,8221,6771,3359,1099,364,240,41607,43594,40032,60683,134102,,34483,45399,35977,67773,15946,2799,7780,2360,1321,718,673,295,19,15287,162,106,72,51,21,0,5,29,38,0,7,20,0,11,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,229,68,0,0,0,0,0,68,0,113,0,93,20,0,0,0,48,0,0,0,4,0,25,19,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,4,4,0,4,0,14882,14844,66,0,23,26,6,11,0,0,14571,14510,0,0,0,50,0,11,0,207,10,0,0,61,108,28,0,0,0,0,0,38,38,0
"0437740","32000US0437740","Payson, AZ Micro Area; Arizona","Payson, Arizona","AZ","320","00","ACSSF","0010647",,,,,"04",,,,,,,,,,,,,,"37740",,,,,,,,,,,,,,,,,,,,,,,,,,,,53380,53380,3107,3480,2823,2213,3808,4427,5428,7370,8651,7081,3641,1351,37949,6039,12546,13479,3560,1618,367,340,41403,42797,24681,25235,,,36430,50755,34030,43957,17034,5177,6766,1624,1766,521,422,758,19,1918,410,87,70,24,26,20,0,17,154,0,0,113,41,0,109,0,79,0,30,0,60,0,13,4,12,0,16,15,0,0,0,0,260,18,0,0,0,0,18,0,0,34,0,0,0,34,0,0,40,0,0,21,11,0,8,0,168,0,16,0,104,0,0,48,0,75,38,38,0,0,0,15,0,15,10,10,0,12,12,0,0,0,0,12,0,0,0,12,1161,979,8,0,8,0,0,0,0,0,971,948,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0
"0438060","32000US0438060","Phoenix-Mesa-Glendale, AZ Metro Area; Arizona","Phoenix-Mesa-Glendale, Arizona","AZ","320","00","ACSSF","0010648",,,,,"04",,,,,,,,,,,,,,"38060",,,,,,,,,,,,,,,,,,,,,,,,,,,,4150083,4150083,317998,306587,298493,177840,403630,601500,576393,537479,428621,277685,165328,58529,2645535,379742,633870,887281,485360,186878,46012,26392,59783,61887,44078,40889,75374,57794,46352,53127,44863,66753,1727011,179831,469251,379865,353296,230228,87028,27512,26,629989,59834,13391,10296,3868,5269,1159,1061,2034,14631,612,2066,9465,1464,1024,5370,865,3203,443,776,83,26335,950,1049,1161,4020,4150,2548,1167,5109,2977,3204,107,112105,27481,15363,11323,1199,2841,3204,8914,0,30141,951,1041,20775,4190,1323,1861,40012,918,1165,938,17991,2618,14086,2296,14197,6868,1058,1454,599,893,430,2895,274,18208,6530,1395,949,4186,728,3487,1030,2457,1350,1339,11,3744,790,1170,1127,657,2369,2278,1017,687,330,1261,437564,412921,7799,124,3240,969,581,1482,659,744,391245,371003,602,6421,8464,2495,866,1024,370,13877,1871,320,1433,942,3885,1306,398,2459,280,771,212,24643,24468,175
"0439140","32000US0439140","Prescott, AZ Metro Area; Arizona","Prescott, Arizona","AZ","320","00","ACSSF","0010649",,,,,"04",,,,,,,,,,,,,,"39140",,,,,,,,,,,,,,,,,,,,,,,,,,,,210838,210838,10647,10153,12696,7307,14932,18599,21026,30232,35789,28104,15705,5648,155103,15778,41296,60536,23320,9962,2306,1905,48152,48082,53932,37274,67228,7997,50595,47295,41857,49156,77306,16416,24514,15841,11336,4961,1744,2494,22,14701,3637,1177,1073,336,641,96,37,67,1699,59,217,1142,179,102,243,29,129,27,58,0,518,0,45,198,62,14,42,101,21,0,35,0,1426,155,57,20,16,21,10,88,0,214,54,0,111,38,11,0,889,0,25,0,577,205,82,0,168,27,0,114,0,7,0,20,0,102,15,0,15,0,0,0,0,0,70,41,29,11,0,0,11,0,6,86,86,67,19,0,9450,8460,180,0,39,40,0,49,16,36,7659,7461,9,51,25,85,16,12,0,621,25,0,75,0,52,67,16,33,0,49,304,990,990,0
"0440940","32000US0440940","Safford, AZ Micro Area; Arizona","Safford, Arizona","AZ","320","00","ACSSF","0010650",,,,,"04",,,,,,,,,,,,,,"40940",,,,,,,,,,,,,,,,,,,,,,,,,,,,45192,45192,3724,3309,3625,2213,5207,6119,5713,5516,4442,2885,1853,586,27114,4509,8849,9978,2469,1010,116,183,49153,50979,18118,25167,109775,49835,58318,57540,52793,51287,14633,4843,5014,1966,907,880,744,279,19,2076,127,31,31,10,0,21,0,0,34,0,4,30,0,0,12,0,0,0,12,0,50,0,0,26,0,0,0,0,0,0,24,0,122,11,11,7,0,4,0,0,0,34,0,0,19,0,0,15,65,0,0,0,16,35,0,14,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,1809,1712,36,0,31,0,0,5,0,0,1607,1605,0,0,2,0,0,0,0,69,0,0,0,0,0,0,0,69,0,0,0,97,97,0
"0443320","32000US0443320","Show Low, AZ Micro Area; Arizona","Show Low, Arizona","AZ","320","00","ACSSF","0010651",,,,,"04",,,,,,,,,,,,,,"43320",,,,,,,,,,,,,,,,,,,,,,,,,,,,107418,107418,8684,8073,9699,6004,10258,11781,12172,14334,12566,8660,4079,1108,64700,12702,18480,24244,5795,2485,612,382,42572,52065,46227,28319,70164,60271,31627,45057,35297,52405,32149,10181,9165,4697,3530,1727,1623,1226,22,3030,128,58,40,20,15,5,18,0,59,0,0,36,23,0,0,0,0,0,0,0,11,0,0,3,1,0,0,0,0,7,0,0,364,123,70,30,0,40,0,53,0,86,0,0,74,12,0,0,110,0,24,0,46,11,29,0,45,0,0,0,0,45,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,54,36,36,0,18,2477,2162,18,17,0,1,0,0,0,0,2079,2022,14,6,14,4,0,19,0,65,0,0,16,18,31,0,0,0,0,0,0,315,315,0
"0443420","32000US0443420","Sierra Vista-Douglas, AZ Micro Area; Arizona","Sierra Vista-Douglas, Arizona","AZ","320","00","ACSSF","0010652",,,,,"04",,,,,,,,,,,,,,"43420",,,,,,,,,,,,,,,,,,,,,,,,,,,,130464,130464,8465,8122,8065,5429,12134,16013,15060,17587,17331,12964,6855,2439,88249,13195,22142,33616,12015,5775,719,787,50142,51222,57077,51732,59664,99671,29943,52876,36606,54481,48647,11336,18504,8538,4665,3252,1586,766,20,15837,2039,253,217,44,149,24,16,20,1341,13,79,1041,176,32,65,0,55,10,0,0,380,2,96,17,161,7,57,36,0,4,0,0,1870,1108,281,251,0,30,328,499,0,153,0,80,33,19,0,21,562,0,0,46,237,179,84,16,47,0,0,20,0,6,0,21,0,74,0,0,0,0,0,17,17,0,12,12,0,36,33,0,3,0,9,44,26,26,0,18,11810,11509,80,0,0,25,0,13,18,24,10948,10678,0,122,32,92,0,17,7,481,70,0,11,31,101,12,24,91,11,113,17,301,301,0
"0446060","32000US0446060","Tucson, AZ Metro Area; Arizona","Tucson, Arizona","AZ","320","00","ACSSF","0010653",,,,,"04",,,,,,,,,,,,,,"46060",,,,,,,,,,,,,,,,,,,,,,,,,,,,974181,974181,63210,60629,61976,39232,106116,126438,117399,131442,119438,79206,49198,19897,643018,83859,150082,219678,111725,53182,12682,11810,50618,52908,41909,33388,59702,43642,38808,42441,39451,56813,397220,44589,120500,97511,74441,41312,12069,6798,24,128307,12915,3373,2564,1006,1379,179,244,565,4336,170,371,3178,372,245,1428,237,678,55,427,31,3714,51,230,226,571,433,794,415,294,281,419,64,20730,6888,4371,3090,574,707,856,1661,0,3976,230,131,1836,986,319,474,7455,278,138,227,3427,460,2347,578,2329,1127,185,272,175,106,16,448,82,3776,1462,294,321,847,461,720,156,564,297,276,21,750,194,29,326,201,86,470,312,240,72,158,90416,86394,1244,63,492,109,53,251,206,70,81916,78688,96,830,1020,386,264,500,132,3234,175,41,396,439,1084,68,41,754,16,178,42,4022,4022,0
"0449740","32000US0449740","Yuma, AZ Metro Area; Arizona","Yuma, Arizona","AZ","320","00","ACSSF","0010654",,,,,"04",,,,,,,,,,,,,,"49740",,,,,,,,,,,,,,,,,,,,,,,,,,,,193995,193995,15061,13900,16154,9709,20792,24012,23187,22056,18314,17465,10795,2550,118379,33301,30766,37884,10884,4070,1058,416,45265,45966,56882,39981,64289,55319,39154,44081,38926,52819,67341,13731,27036,12973,7721,3206,1792,882,19,47537,1086,447,357,54,283,20,31,59,465,0,41,375,49,0,68,0,47,0,21,0,106,0,0,0,60,26,0,0,0,20,0,0,1690,460,173,123,0,50,154,133,0,177,0,0,141,0,23,13,785,19,39,0,581,10,126,10,268,24,7,0,0,0,0,237,0,51,11,0,0,11,0,35,0,35,0,0,0,5,0,0,0,5,0,77,27,27,0,50,44633,41711,112,23,72,0,13,4,0,0,41437,40870,10,313,200,0,0,44,0,162,10,0,13,0,84,0,0,43,0,12,0,2922,2922,0
"0511660","32000US0511660","Arkadelphia, AR Micro Area; Arkansas","Arkadelphia, Arkansas","AR","320","00","ACSSF","0011308",,,,,"05",,,,,,,,,,,,,,"11660",,,,,,,,,,,,,,,,,,,,,,,,,,,,23066,23066,1258,1032,1459,804,5153,2362,2375,2770,2479,1800,1075,499,13360,2118,5025,3233,1630,820,235,299,36043,40961,24331,,53354,,30653,24121,25585,41724,9425,3019,2948,1263,899,673,476,147,20,474,30,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,106,23,15,15,0,0,0,8,0,33,0,0,5,0,16,12,50,0,17,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46,0,0,292,278,0,0,0,0,0,0,0,0,266,228,0,8,13,17,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,14,14,0
"0512900","32000US0512900","Batesville, AR Micro Area; Arkansas","Batesville, Arkansas","AR","320","00","ACSSF","0011309",,,,,"05",,,,,,,,,,,,,,"12900",,,,,,,,,,,,,,,,,,,,,,,,,,,,36279,36279,2432,2516,2351,1402,3136,4512,4724,5215,4475,2992,1793,731,24442,4521,9839,6847,2171,672,205,187,38097,38163,16061,25396,126674,,55590,64464,24372,38814,14646,2843,5761,2663,1735,1027,338,279,21,1560,64,9,9,0,9,0,0,0,32,0,10,22,0,0,0,0,0,0,0,0,23,0,0,0,0,0,5,0,0,0,18,0,313,139,80,80,0,0,0,59,0,0,0,0,0,0,0,0,174,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,1172,0,0,0,0,0,0,0,0,1172,894,0,0,250,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0514180","32000US0514180","Blytheville, AR Micro Area; Arkansas","Blytheville, Arkansas","AR","320","00","ACSSF","0011310",,,,,"05",,,,,,,,,,,,,,"14180",,,,,,,,,,,,,,,,,,,,,,,,,,,,46608,46608,3640,3170,4136,2214,4283,6105,5664,6486,5239,3152,1842,677,29165,7081,10982,7420,2612,798,193,79,37429,45739,25038,55134,55980,,46481,44601,29772,46063,17025,5113,5820,2480,2159,965,306,182,17,947,113,11,8,8,0,0,3,0,14,0,0,14,0,0,74,0,71,0,3,0,14,0,0,0,0,0,14,0,0,0,0,0,182,35,19,19,0,0,3,13,0,54,0,0,54,0,0,0,81,0,0,0,56,0,18,7,12,0,0,0,0,0,0,12,0,47,0,0,0,0,0,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,605,605,18,0,0,0,0,11,0,7,584,477,0,0,102,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"0515780","32000US0515780","Camden, AR Micro Area; Arkansas","Camden, Arkansas","AR","320","00","ACSSF","0011311",,,,,"05",,,,,,,,,,,,,,"15780",,,,,,,,,,,,,,,,,,,,,,,,,,,,31554,31554,2052,1962,1890,1411,2568,3453,3670,4872,4335,2777,1982,582,21671,3785,9083,6194,1888,580,84,57,35504,44211,25691,34134,,,58508,39985,42668,44410,12018,2160,4079,2521,1622,921,366,349,23,220,51,33,18,3,15,0,15,0,2,0,0,0,2,0,10,0,10,0,0,0,6,0,0,1,0,0,5,0,0,0,0,0,45,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,32,23,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,118,5,0,0,0,0,5,0,0,111,106,0,0,0,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,6,6,0
"0520980","32000US0520980","El Dorado, AR Micro Area; Arkansas","El Dorado, Arkansas","AR","320","00","ACSSF","0011312",,,,,"05",,,,,,,,,,,,,,"20980",,,,,,,,,,,,,,,,,,,,,,,,,,,,41879,41879,2793,2767,2775,1826,3371,4840,5271,6248,5432,3404,2232,920,28347,5225,10173,8274,3257,1038,230,150,41282,53053,22517,10369,74298,,44217,55855,18598,53421,16193,3723,6844,2726,1867,582,241,210,18,866,53,4,4,4,0,0,0,0,21,0,0,21,0,0,8,0,0,0,0,8,20,0,0,0,0,7,0,13,0,0,0,0,180,42,0,0,0,0,26,16,0,28,0,0,28,0,0,0,110,0,0,0,85,0,25,0,0,0,0,0,0,0,0,0,0,22,18,0,18,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,611,591,8,0,0,0,0,3,5,0,561,521,0,27,0,0,13,0,0,22,0,0,11,0,0,0,0,11,0,0,0,20,20,0
"0522220","32000US0522220","Fayetteville-Springdale-Rogers, AR-MO Metro Area (part); Arkansas","Fayetteville-Springdale-Rogers, Arkansas","AR","320","00","ACSSF","0011313",,,,,"05",,,,,,,,,,,,,,"22220",,,,,,,,,,,,,,,,,,,,,,,,,,,,432561,432561,33799,33226,30324,17347,48956,65263,58820,54645,42321,26268,15330,6262,268909,44803,80497,71037,48071,17487,3904,3110,51077,52847,35240,50036,54614,31433,38562,40913,40072,53550,191949,31465,70388,42430,28815,13188,3418,2245,21,44608,1571,453,398,181,194,23,30,25,625,14,216,367,15,13,278,14,72,45,147,0,212,0,9,18,32,12,56,36,35,2,12,3,7450,1811,1089,860,19,210,215,447,60,2472,0,59,1993,120,151,149,3057,14,45,1149,690,210,898,51,110,56,0,0,0,0,0,54,0,419,114,43,0,71,72,85,48,37,22,22,0,126,46,0,22,58,0,2630,80,75,5,2550,32538,32088,359,0,83,112,22,10,62,70,30825,24106,55,5078,805,372,207,141,61,904,44,82,173,31,202,66,0,216,0,66,24,450,434,16
"0522620","32000US0522620","Forrest City, AR Micro Area; Arkansas","Forrest City, Arkansas","AR","320","00","ACSSF","0011314",,,,,"05",,,,,,,,,,,,,,"22620",,,,,,,,,,,,,,,,,,,,,,,,,,,,28195,28195,1893,1735,2060,1148,2445,4160,3740,4206,3373,1945,987,503,18914,4894,7220,4880,1294,464,71,91,28793,34598,23642,35044,55980,,,41121,32387,34292,8311,2139,2983,1034,870,583,504,198,22,416,20,3,3,0,3,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,68,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,45,0,2,11,12,0,20,0,11,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,322,322,68,28,21,0,0,19,0,0,226,176,0,15,0,0,0,35,0,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0
